x:image,x2:spectrogram,y:label;nofire;fire,temperature,humidity
./nofire/train/nofire_5471.jpg,./nofire/train/nofire_5471.jpg,1,,
./nofire/train/nofire_4460.jpg,./nofire/train/nofire_4460.jpg,1,,
./nofire/train/nofire_9379.jpg,./nofire/train/nofire_9379.jpg,1,,
./nofire/train/nofire_8002.jpg,./nofire/train/nofire_8002.jpg,1,,
./nofire/train/nofire_4074.jpg,./nofire/train/nofire_4074.jpg,1,,
./nofire/train/nofire_1714.jpg,./nofire/train/nofire_1714.jpg,1,,
./nofire/train/nofire_6750.jpg,./nofire/train/nofire_6750.jpg,1,,
./nofire/train/nofire_3978.jpg,./nofire/train/nofire_3978.jpg,1,,
./nofire/train/nofire_6688.jpg,./nofire/train/nofire_6688.jpg,1,,
./nofire/train/nofire_9662.jpg,./nofire/train/nofire_9662.jpg,1,,
./nofire/train/nofire_5210.jpg,./nofire/train/nofire_5210.jpg,1,,
./nofire/train/nofire_4889.jpg,./nofire/train/nofire_4889.jpg,1,,
./nofire/train/nofire_5756.jpg,./nofire/train/nofire_5756.jpg,1,,
./nofire/train/nofire_6018.jpg,./nofire/train/nofire_6018.jpg,1,,
./nofire/train/nofire_6650.jpg,./nofire/train/nofire_6650.jpg,1,,
./nofire/train/nofire_5079.jpg,./nofire/train/nofire_5079.jpg,1,,
./nofire/train/nofire_5346.jpg,./nofire/train/nofire_5346.jpg,1,,
./nofire/train/nofire_5159.jpg,./nofire/train/nofire_5159.jpg,1,,
./nofire/train/nofire_2518.jpg,./nofire/train/nofire_2518.jpg,1,,
./nofire/train/nofire_6215.jpg,./nofire/train/nofire_6215.jpg,1,,
./nofire/train/nofire_1981.jpg,./nofire/train/nofire_1981.jpg,1,,
./nofire/train/nofire_9580.jpg,./nofire/train/nofire_9580.jpg,1,,
./nofire/train/nofire_6933.jpg,./nofire/train/nofire_6933.jpg,1,,
./nofire/train/nofire_8349.jpg,./nofire/train/nofire_8349.jpg,1,,
./nofire/train/nofire_1108.jpg,./nofire/train/nofire_1108.jpg,1,,
./nofire/train/nofire_5924.jpg,./nofire/train/nofire_5924.jpg,1,,
./nofire/train/nofire_9511.jpg,./nofire/train/nofire_9511.jpg,1,,
./nofire/train/nofire_5122.jpg,./nofire/train/nofire_5122.jpg,1,,
./nofire/train/nofire_4017.jpg,./nofire/train/nofire_4017.jpg,1,,
./nofire/train/nofire_9183.jpg,./nofire/train/nofire_9183.jpg,1,,
./nofire/train/nofire_1912.jpg,./nofire/train/nofire_1912.jpg,1,,
./nofire/train/nofire_9903.jpg,./nofire/train/nofire_9903.jpg,1,,
./nofire/train/nofire_7124.jpg,./nofire/train/nofire_7124.jpg,1,,
./nofire/train/nofire_8654.jpg,./nofire/train/nofire_8654.jpg,1,,
./nofire/train/nofire_8681.jpg,./nofire/train/nofire_8681.jpg,1,,
./nofire/train/nofire_8120.jpg,./nofire/train/nofire_8120.jpg,1,,
./nofire/train/nofire_9436.jpg,./nofire/train/nofire_9436.jpg,1,,
./nofire/train/nofire_8145.jpg,./nofire/train/nofire_8145.jpg,1,,
./nofire/train/nofire_5580.jpg,./nofire/train/nofire_5580.jpg,1,,
./nofire/train/nofire_9503.jpg,./nofire/train/nofire_9503.jpg,1,,
./nofire/train/nofire_1299.jpg,./nofire/train/nofire_1299.jpg,1,,
./nofire/train/nofire_5419.jpg,./nofire/train/nofire_5419.jpg,1,,
./nofire/train/nofire_4434.jpg,./nofire/train/nofire_4434.jpg,1,,
./nofire/train/nofire_6735.jpg,./nofire/train/nofire_6735.jpg,1,,
./nofire/train/nofire_1784.jpg,./nofire/train/nofire_1784.jpg,1,,
./nofire/train/nofire_6312.jpg,./nofire/train/nofire_6312.jpg,1,,
./nofire/train/nofire_5124.jpg,./nofire/train/nofire_5124.jpg,1,,
./nofire/train/nofire_3292.jpg,./nofire/train/nofire_3292.jpg,1,,
./nofire/train/nofire_1517.jpg,./nofire/train/nofire_1517.jpg,1,,
./nofire/train/nofire_3477.jpg,./nofire/train/nofire_3477.jpg,1,,
./nofire/train/nofire_7109.jpg,./nofire/train/nofire_7109.jpg,1,,
./nofire/train/nofire_1166.jpg,./nofire/train/nofire_1166.jpg,1,,
./nofire/train/nofire_2572.jpg,./nofire/train/nofire_2572.jpg,1,,
./nofire/train/nofire_3206.jpg,./nofire/train/nofire_3206.jpg,1,,
./nofire/train/nofire_6212.jpg,./nofire/train/nofire_6212.jpg,1,,
./nofire/train/nofire_6791.jpg,./nofire/train/nofire_6791.jpg,1,,
./nofire/train/nofire_1302.jpg,./nofire/train/nofire_1302.jpg,1,,
./nofire/train/nofire_7671.jpg,./nofire/train/nofire_7671.jpg,1,,
./nofire/train/nofire_2567.jpg,./nofire/train/nofire_2567.jpg,1,,
./nofire/train/nofire_2496.jpg,./nofire/train/nofire_2496.jpg,1,,
./nofire/train/nofire_4468.jpg,./nofire/train/nofire_4468.jpg,1,,
./nofire/train/nofire_8801.jpg,./nofire/train/nofire_8801.jpg,1,,
./nofire/train/nofire_2589.jpg,./nofire/train/nofire_2589.jpg,1,,
./nofire/train/nofire_5111.jpg,./nofire/train/nofire_5111.jpg,1,,
./nofire/train/nofire_1824.jpg,./nofire/train/nofire_1824.jpg,1,,
./nofire/train/nofire_6575.jpg,./nofire/train/nofire_6575.jpg,1,,
./nofire/train/nofire_1069.jpg,./nofire/train/nofire_1069.jpg,1,,
./nofire/train/nofire_3493.jpg,./nofire/train/nofire_3493.jpg,1,,
./nofire/train/nofire_9341.jpg,./nofire/train/nofire_9341.jpg,1,,
./nofire/train/nofire_3423.jpg,./nofire/train/nofire_3423.jpg,1,,
./nofire/train/nofire_5805.jpg,./nofire/train/nofire_5805.jpg,1,,
./nofire/train/nofire_8863.jpg,./nofire/train/nofire_8863.jpg,1,,
./nofire/train/nofire_2566.jpg,./nofire/train/nofire_2566.jpg,1,,
./nofire/train/nofire_8890.jpg,./nofire/train/nofire_8890.jpg,1,,
./nofire/train/nofire_4195.jpg,./nofire/train/nofire_4195.jpg,1,,
./nofire/train/nofire_8450.jpg,./nofire/train/nofire_8450.jpg,1,,
./nofire/train/nofire_9980.jpg,./nofire/train/nofire_9980.jpg,1,,
./nofire/train/nofire_8019.jpg,./nofire/train/nofire_8019.jpg,1,,
./nofire/train/nofire_3555.jpg,./nofire/train/nofire_3555.jpg,1,,
./nofire/train/nofire_5778.jpg,./nofire/train/nofire_5778.jpg,1,,
./nofire/train/nofire_8239.jpg,./nofire/train/nofire_8239.jpg,1,,
./nofire/train/nofire_7894.jpg,./nofire/train/nofire_7894.jpg,1,,
./nofire/train/nofire_1480.jpg,./nofire/train/nofire_1480.jpg,1,,
./nofire/train/nofire_3673.jpg,./nofire/train/nofire_3673.jpg,1,,
./nofire/train/nofire_9503.jpg,./nofire/train/nofire_9503.jpg,1,,
./nofire/train/nofire_2832.jpg,./nofire/train/nofire_2832.jpg,1,,
./nofire/train/nofire_8999.jpg,./nofire/train/nofire_8999.jpg,1,,
./nofire/train/nofire_3087.jpg,./nofire/train/nofire_3087.jpg,1,,
./nofire/train/nofire_1746.jpg,./nofire/train/nofire_1746.jpg,1,,
./nofire/train/nofire_7034.jpg,./nofire/train/nofire_7034.jpg,1,,
./nofire/train/nofire_8774.jpg,./nofire/train/nofire_8774.jpg,1,,
./nofire/train/nofire_7828.jpg,./nofire/train/nofire_7828.jpg,1,,
./nofire/train/nofire_8525.jpg,./nofire/train/nofire_8525.jpg,1,,
./nofire/train/nofire_4524.jpg,./nofire/train/nofire_4524.jpg,1,,
./nofire/train/nofire_5810.jpg,./nofire/train/nofire_5810.jpg,1,,
./nofire/train/nofire_9527.jpg,./nofire/train/nofire_9527.jpg,1,,
./nofire/train/nofire_7671.jpg,./nofire/train/nofire_7671.jpg,1,,
./nofire/train/nofire_8348.jpg,./nofire/train/nofire_8348.jpg,1,,
./nofire/train/nofire_2417.jpg,./nofire/train/nofire_2417.jpg,1,,
./nofire/train/nofire_3368.jpg,./nofire/train/nofire_3368.jpg,1,,
./nofire/train/nofire_6132.jpg,./nofire/train/nofire_6132.jpg,1,,
./nofire/train/nofire_7500.jpg,./nofire/train/nofire_7500.jpg,1,,
./nofire/train/nofire_4121.jpg,./nofire/train/nofire_4121.jpg,1,,
./nofire/train/nofire_6603.jpg,./nofire/train/nofire_6603.jpg,1,,
./nofire/train/nofire_4038.jpg,./nofire/train/nofire_4038.jpg,1,,
./nofire/train/nofire_7718.jpg,./nofire/train/nofire_7718.jpg,1,,
./nofire/train/nofire_1378.jpg,./nofire/train/nofire_1378.jpg,1,,
./nofire/train/nofire_1134.jpg,./nofire/train/nofire_1134.jpg,1,,
./nofire/train/nofire_2557.jpg,./nofire/train/nofire_2557.jpg,1,,
./nofire/train/nofire_6669.jpg,./nofire/train/nofire_6669.jpg,1,,
./nofire/train/nofire_4876.jpg,./nofire/train/nofire_4876.jpg,1,,
./nofire/train/nofire_5594.jpg,./nofire/train/nofire_5594.jpg,1,,
./nofire/train/nofire_5273.jpg,./nofire/train/nofire_5273.jpg,1,,
./nofire/train/nofire_3286.jpg,./nofire/train/nofire_3286.jpg,1,,
./nofire/train/nofire_9286.jpg,./nofire/train/nofire_9286.jpg,1,,
./nofire/train/nofire_3375.jpg,./nofire/train/nofire_3375.jpg,1,,
./nofire/train/nofire_9323.jpg,./nofire/train/nofire_9323.jpg,1,,
./nofire/train/nofire_1740.jpg,./nofire/train/nofire_1740.jpg,1,,
./nofire/train/nofire_9777.jpg,./nofire/train/nofire_9777.jpg,1,,
./nofire/train/nofire_6980.jpg,./nofire/train/nofire_6980.jpg,1,,
./nofire/train/nofire_3432.jpg,./nofire/train/nofire_3432.jpg,1,,
./nofire/train/nofire_4199.jpg,./nofire/train/nofire_4199.jpg,1,,
./nofire/train/nofire_4301.jpg,./nofire/train/nofire_4301.jpg,1,,
./nofire/train/nofire_4385.jpg,./nofire/train/nofire_4385.jpg,1,,
./nofire/train/nofire_8005.jpg,./nofire/train/nofire_8005.jpg,1,,
./nofire/train/nofire_9979.jpg,./nofire/train/nofire_9979.jpg,1,,
./nofire/train/nofire_8423.jpg,./nofire/train/nofire_8423.jpg,1,,
./nofire/train/nofire_2421.jpg,./nofire/train/nofire_2421.jpg,1,,
./nofire/train/nofire_4214.jpg,./nofire/train/nofire_4214.jpg,1,,
./nofire/train/nofire_3169.jpg,./nofire/train/nofire_3169.jpg,1,,
./nofire/train/nofire_7910.jpg,./nofire/train/nofire_7910.jpg,1,,
./nofire/train/nofire_4681.jpg,./nofire/train/nofire_4681.jpg,1,,
./nofire/train/nofire_2343.jpg,./nofire/train/nofire_2343.jpg,1,,
./nofire/train/nofire_8705.jpg,./nofire/train/nofire_8705.jpg,1,,
./nofire/train/nofire_5226.jpg,./nofire/train/nofire_5226.jpg,1,,
./nofire/train/nofire_6101.jpg,./nofire/train/nofire_6101.jpg,1,,
./nofire/train/nofire_2344.jpg,./nofire/train/nofire_2344.jpg,1,,
./nofire/train/nofire_2396.jpg,./nofire/train/nofire_2396.jpg,1,,
./nofire/train/nofire_5640.jpg,./nofire/train/nofire_5640.jpg,1,,
./nofire/train/nofire_9496.jpg,./nofire/train/nofire_9496.jpg,1,,
./nofire/train/nofire_4661.jpg,./nofire/train/nofire_4661.jpg,1,,
./nofire/train/nofire_7321.jpg,./nofire/train/nofire_7321.jpg,1,,
./nofire/train/nofire_2879.jpg,./nofire/train/nofire_2879.jpg,1,,
./nofire/train/nofire_8524.jpg,./nofire/train/nofire_8524.jpg,1,,
./nofire/train/nofire_8536.jpg,./nofire/train/nofire_8536.jpg,1,,
./nofire/train/nofire_5120.jpg,./nofire/train/nofire_5120.jpg,1,,
./nofire/train/nofire_5086.jpg,./nofire/train/nofire_5086.jpg,1,,
./nofire/train/nofire_4632.jpg,./nofire/train/nofire_4632.jpg,1,,
./nofire/train/nofire_7637.jpg,./nofire/train/nofire_7637.jpg,1,,
./nofire/train/nofire_1710.jpg,./nofire/train/nofire_1710.jpg,1,,
./nofire/train/nofire_8760.jpg,./nofire/train/nofire_8760.jpg,1,,
./nofire/train/nofire_7940.jpg,./nofire/train/nofire_7940.jpg,1,,
./nofire/train/nofire_3672.jpg,./nofire/train/nofire_3672.jpg,1,,
./nofire/train/nofire_5669.jpg,./nofire/train/nofire_5669.jpg,1,,
./nofire/train/nofire_2535.jpg,./nofire/train/nofire_2535.jpg,1,,
./nofire/train/nofire_2219.jpg,./nofire/train/nofire_2219.jpg,1,,
./nofire/train/nofire_5839.jpg,./nofire/train/nofire_5839.jpg,1,,
./nofire/train/nofire_4772.jpg,./nofire/train/nofire_4772.jpg,1,,
./nofire/train/nofire_1235.jpg,./nofire/train/nofire_1235.jpg,1,,
./nofire/train/nofire_4812.jpg,./nofire/train/nofire_4812.jpg,1,,
./nofire/train/nofire_8501.jpg,./nofire/train/nofire_8501.jpg,1,,
./nofire/train/nofire_8816.jpg,./nofire/train/nofire_8816.jpg,1,,
./nofire/train/nofire_3671.jpg,./nofire/train/nofire_3671.jpg,1,,
./nofire/train/nofire_3930.jpg,./nofire/train/nofire_3930.jpg,1,,
./nofire/train/nofire_7851.jpg,./nofire/train/nofire_7851.jpg,1,,
./nofire/train/nofire_9060.jpg,./nofire/train/nofire_9060.jpg,1,,
./nofire/train/nofire_8445.jpg,./nofire/train/nofire_8445.jpg,1,,
./nofire/train/nofire_1122.jpg,./nofire/train/nofire_1122.jpg,1,,
./nofire/train/nofire_4560.jpg,./nofire/train/nofire_4560.jpg,1,,
./nofire/train/nofire_4592.jpg,./nofire/train/nofire_4592.jpg,1,,
./nofire/train/nofire_2993.jpg,./nofire/train/nofire_2993.jpg,1,,
./nofire/train/nofire_9309.jpg,./nofire/train/nofire_9309.jpg,1,,
./nofire/train/nofire_7256.jpg,./nofire/train/nofire_7256.jpg,1,,
./nofire/train/nofire_9194.jpg,./nofire/train/nofire_9194.jpg,1,,
./nofire/train/nofire_4123.jpg,./nofire/train/nofire_4123.jpg,1,,
./nofire/train/nofire_7333.jpg,./nofire/train/nofire_7333.jpg,1,,
./nofire/train/nofire_1111.jpg,./nofire/train/nofire_1111.jpg,1,,
./nofire/train/nofire_8623.jpg,./nofire/train/nofire_8623.jpg,1,,
./nofire/train/nofire_5421.jpg,./nofire/train/nofire_5421.jpg,1,,
./nofire/train/nofire_2529.jpg,./nofire/train/nofire_2529.jpg,1,,
./nofire/train/nofire_8516.jpg,./nofire/train/nofire_8516.jpg,1,,
./nofire/train/nofire_7520.jpg,./nofire/train/nofire_7520.jpg,1,,
./nofire/train/nofire_4823.jpg,./nofire/train/nofire_4823.jpg,1,,
./nofire/train/nofire_7142.jpg,./nofire/train/nofire_7142.jpg,1,,
./nofire/train/nofire_8639.jpg,./nofire/train/nofire_8639.jpg,1,,
./nofire/train/nofire_1282.jpg,./nofire/train/nofire_1282.jpg,1,,
./nofire/train/nofire_8999.jpg,./nofire/train/nofire_8999.jpg,1,,
./nofire/train/nofire_8634.jpg,./nofire/train/nofire_8634.jpg,1,,
./nofire/train/nofire_6792.jpg,./nofire/train/nofire_6792.jpg,1,,
./nofire/train/nofire_2999.jpg,./nofire/train/nofire_2999.jpg,1,,
./nofire/train/nofire_1633.jpg,./nofire/train/nofire_1633.jpg,1,,
./nofire/train/nofire_9734.jpg,./nofire/train/nofire_9734.jpg,1,,
./nofire/train/nofire_6511.jpg,./nofire/train/nofire_6511.jpg,1,,
./nofire/train/nofire_9391.jpg,./nofire/train/nofire_9391.jpg,1,,
./nofire/train/nofire_7222.jpg,./nofire/train/nofire_7222.jpg,1,,
./nofire/train/nofire_2637.jpg,./nofire/train/nofire_2637.jpg,1,,
./nofire/train/nofire_9652.jpg,./nofire/train/nofire_9652.jpg,1,,
./nofire/train/nofire_4032.jpg,./nofire/train/nofire_4032.jpg,1,,
./nofire/train/nofire_2055.jpg,./nofire/train/nofire_2055.jpg,1,,
./nofire/train/nofire_1463.jpg,./nofire/train/nofire_1463.jpg,1,,
./nofire/train/nofire_6228.jpg,./nofire/train/nofire_6228.jpg,1,,
./nofire/train/nofire_9131.jpg,./nofire/train/nofire_9131.jpg,1,,
./nofire/train/nofire_3400.jpg,./nofire/train/nofire_3400.jpg,1,,
./nofire/train/nofire_5378.jpg,./nofire/train/nofire_5378.jpg,1,,
./nofire/train/nofire_9950.jpg,./nofire/train/nofire_9950.jpg,1,,
./nofire/train/nofire_9776.jpg,./nofire/train/nofire_9776.jpg,1,,
./nofire/train/nofire_3452.jpg,./nofire/train/nofire_3452.jpg,1,,
./nofire/train/nofire_1072.jpg,./nofire/train/nofire_1072.jpg,1,,
./nofire/train/nofire_1496.jpg,./nofire/train/nofire_1496.jpg,1,,
./nofire/train/nofire_5926.jpg,./nofire/train/nofire_5926.jpg,1,,
./nofire/train/nofire_5007.jpg,./nofire/train/nofire_5007.jpg,1,,
./nofire/train/nofire_6882.jpg,./nofire/train/nofire_6882.jpg,1,,
./nofire/train/nofire_3800.jpg,./nofire/train/nofire_3800.jpg,1,,
./nofire/train/nofire_9607.jpg,./nofire/train/nofire_9607.jpg,1,,
./nofire/train/nofire_5059.jpg,./nofire/train/nofire_5059.jpg,1,,
./nofire/train/nofire_2835.jpg,./nofire/train/nofire_2835.jpg,1,,
./nofire/train/nofire_7416.jpg,./nofire/train/nofire_7416.jpg,1,,
./nofire/train/nofire_1649.jpg,./nofire/train/nofire_1649.jpg,1,,
./nofire/train/nofire_3601.jpg,./nofire/train/nofire_3601.jpg,1,,
./nofire/train/nofire_6261.jpg,./nofire/train/nofire_6261.jpg,1,,
./nofire/train/nofire_7246.jpg,./nofire/train/nofire_7246.jpg,1,,
./nofire/train/nofire_5865.jpg,./nofire/train/nofire_5865.jpg,1,,
./nofire/train/nofire_6817.jpg,./nofire/train/nofire_6817.jpg,1,,
./nofire/train/nofire_3448.jpg,./nofire/train/nofire_3448.jpg,1,,
./nofire/train/nofire_5342.jpg,./nofire/train/nofire_5342.jpg,1,,
./nofire/train/nofire_5403.jpg,./nofire/train/nofire_5403.jpg,1,,
./nofire/train/nofire_5708.jpg,./nofire/train/nofire_5708.jpg,1,,
./nofire/train/nofire_2738.jpg,./nofire/train/nofire_2738.jpg,1,,
./nofire/train/nofire_2503.jpg,./nofire/train/nofire_2503.jpg,1,,
./nofire/train/nofire_3034.jpg,./nofire/train/nofire_3034.jpg,1,,
./nofire/train/nofire_8750.jpg,./nofire/train/nofire_8750.jpg,1,,
./nofire/train/nofire_2464.jpg,./nofire/train/nofire_2464.jpg,1,,
./nofire/train/nofire_7432.jpg,./nofire/train/nofire_7432.jpg,1,,
./nofire/train/nofire_4361.jpg,./nofire/train/nofire_4361.jpg,1,,
./nofire/train/nofire_8873.jpg,./nofire/train/nofire_8873.jpg,1,,
./nofire/train/nofire_6287.jpg,./nofire/train/nofire_6287.jpg,1,,
./nofire/train/nofire_7017.jpg,./nofire/train/nofire_7017.jpg,1,,
./nofire/train/nofire_2611.jpg,./nofire/train/nofire_2611.jpg,1,,
./nofire/train/nofire_6974.jpg,./nofire/train/nofire_6974.jpg,1,,
./nofire/train/nofire_3356.jpg,./nofire/train/nofire_3356.jpg,1,,
./nofire/train/nofire_4182.jpg,./nofire/train/nofire_4182.jpg,1,,
./nofire/train/nofire_5633.jpg,./nofire/train/nofire_5633.jpg,1,,
./nofire/train/nofire_3150.jpg,./nofire/train/nofire_3150.jpg,1,,
./nofire/train/nofire_7101.jpg,./nofire/train/nofire_7101.jpg,1,,
./nofire/train/nofire_1421.jpg,./nofire/train/nofire_1421.jpg,1,,
./nofire/train/nofire_6935.jpg,./nofire/train/nofire_6935.jpg,1,,
./nofire/train/nofire_2413.jpg,./nofire/train/nofire_2413.jpg,1,,
./nofire/train/nofire_7674.jpg,./nofire/train/nofire_7674.jpg,1,,
./nofire/train/nofire_4056.jpg,./nofire/train/nofire_4056.jpg,1,,
./nofire/train/nofire_3280.jpg,./nofire/train/nofire_3280.jpg,1,,
./nofire/train/nofire_6439.jpg,./nofire/train/nofire_6439.jpg,1,,
./nofire/train/nofire_8664.jpg,./nofire/train/nofire_8664.jpg,1,,
./nofire/train/nofire_1665.jpg,./nofire/train/nofire_1665.jpg,1,,
./nofire/train/nofire_6422.jpg,./nofire/train/nofire_6422.jpg,1,,
./nofire/train/nofire_1544.jpg,./nofire/train/nofire_1544.jpg,1,,
./nofire/train/nofire_7854.jpg,./nofire/train/nofire_7854.jpg,1,,
./nofire/train/nofire_7201.jpg,./nofire/train/nofire_7201.jpg,1,,
./nofire/train/nofire_5026.jpg,./nofire/train/nofire_5026.jpg,1,,
./nofire/train/nofire_2416.jpg,./nofire/train/nofire_2416.jpg,1,,
./nofire/train/nofire_2065.jpg,./nofire/train/nofire_2065.jpg,1,,
./nofire/train/nofire_4436.jpg,./nofire/train/nofire_4436.jpg,1,,
./nofire/train/nofire_2583.jpg,./nofire/train/nofire_2583.jpg,1,,
./nofire/train/nofire_8027.jpg,./nofire/train/nofire_8027.jpg,1,,
./nofire/train/nofire_7025.jpg,./nofire/train/nofire_7025.jpg,1,,
./nofire/train/nofire_1294.jpg,./nofire/train/nofire_1294.jpg,1,,
./nofire/train/nofire_4607.jpg,./nofire/train/nofire_4607.jpg,1,,
./nofire/train/nofire_8622.jpg,./nofire/train/nofire_8622.jpg,1,,
./nofire/train/nofire_3959.jpg,./nofire/train/nofire_3959.jpg,1,,
./nofire/train/nofire_5272.jpg,./nofire/train/nofire_5272.jpg,1,,
./nofire/train/nofire_3760.jpg,./nofire/train/nofire_3760.jpg,1,,
./nofire/train/nofire_2138.jpg,./nofire/train/nofire_2138.jpg,1,,
./nofire/train/nofire_3630.jpg,./nofire/train/nofire_3630.jpg,1,,
./nofire/train/nofire_5501.jpg,./nofire/train/nofire_5501.jpg,1,,
./nofire/train/nofire_3929.jpg,./nofire/train/nofire_3929.jpg,1,,
./nofire/train/nofire_5336.jpg,./nofire/train/nofire_5336.jpg,1,,
./nofire/train/nofire_7463.jpg,./nofire/train/nofire_7463.jpg,1,,
./nofire/train/nofire_2601.jpg,./nofire/train/nofire_2601.jpg,1,,
./nofire/train/nofire_9568.jpg,./nofire/train/nofire_9568.jpg,1,,
./nofire/train/nofire_8953.jpg,./nofire/train/nofire_8953.jpg,1,,
./nofire/train/nofire_9875.jpg,./nofire/train/nofire_9875.jpg,1,,
./nofire/train/nofire_2600.jpg,./nofire/train/nofire_2600.jpg,1,,
./nofire/train/nofire_5811.jpg,./nofire/train/nofire_5811.jpg,1,,
./nofire/train/nofire_6211.jpg,./nofire/train/nofire_6211.jpg,1,,
./nofire/train/nofire_3659.jpg,./nofire/train/nofire_3659.jpg,1,,
./nofire/train/nofire_3170.jpg,./nofire/train/nofire_3170.jpg,1,,
./nofire/train/nofire_6398.jpg,./nofire/train/nofire_6398.jpg,1,,
./nofire/train/nofire_8631.jpg,./nofire/train/nofire_8631.jpg,1,,
./nofire/train/nofire_4415.jpg,./nofire/train/nofire_4415.jpg,1,,
./nofire/train/nofire_5320.jpg,./nofire/train/nofire_5320.jpg,1,,
./nofire/train/nofire_5703.jpg,./nofire/train/nofire_5703.jpg,1,,
./nofire/train/nofire_9534.jpg,./nofire/train/nofire_9534.jpg,1,,
./nofire/train/nofire_1677.jpg,./nofire/train/nofire_1677.jpg,1,,
./nofire/train/nofire_6604.jpg,./nofire/train/nofire_6604.jpg,1,,
./nofire/train/nofire_2979.jpg,./nofire/train/nofire_2979.jpg,1,,
./nofire/train/nofire_2268.jpg,./nofire/train/nofire_2268.jpg,1,,
./nofire/train/nofire_6251.jpg,./nofire/train/nofire_6251.jpg,1,,
./nofire/train/nofire_4392.jpg,./nofire/train/nofire_4392.jpg,1,,
./nofire/train/nofire_6999.jpg,./nofire/train/nofire_6999.jpg,1,,
./nofire/train/nofire_5824.jpg,./nofire/train/nofire_5824.jpg,1,,
./nofire/train/nofire_8074.jpg,./nofire/train/nofire_8074.jpg,1,,
./nofire/train/nofire_8501.jpg,./nofire/train/nofire_8501.jpg,1,,
./nofire/train/nofire_8882.jpg,./nofire/train/nofire_8882.jpg,1,,
./nofire/train/nofire_8026.jpg,./nofire/train/nofire_8026.jpg,1,,
./nofire/train/nofire_9622.jpg,./nofire/train/nofire_9622.jpg,1,,
./nofire/train/nofire_9558.jpg,./nofire/train/nofire_9558.jpg,1,,
./nofire/train/nofire_4687.jpg,./nofire/train/nofire_4687.jpg,1,,
./nofire/train/nofire_5858.jpg,./nofire/train/nofire_5858.jpg,1,,
./nofire/train/nofire_2839.jpg,./nofire/train/nofire_2839.jpg,1,,
./nofire/train/nofire_8176.jpg,./nofire/train/nofire_8176.jpg,1,,
./nofire/train/nofire_9563.jpg,./nofire/train/nofire_9563.jpg,1,,
./nofire/train/nofire_6140.jpg,./nofire/train/nofire_6140.jpg,1,,
./nofire/train/nofire_5738.jpg,./nofire/train/nofire_5738.jpg,1,,
./nofire/train/nofire_7415.jpg,./nofire/train/nofire_7415.jpg,1,,
./nofire/train/nofire_8669.jpg,./nofire/train/nofire_8669.jpg,1,,
./nofire/train/nofire_3876.jpg,./nofire/train/nofire_3876.jpg,1,,
./nofire/train/nofire_5814.jpg,./nofire/train/nofire_5814.jpg,1,,
./nofire/train/nofire_8420.jpg,./nofire/train/nofire_8420.jpg,1,,
./nofire/train/nofire_8463.jpg,./nofire/train/nofire_8463.jpg,1,,
./nofire/train/nofire_5736.jpg,./nofire/train/nofire_5736.jpg,1,,
./nofire/train/nofire_8645.jpg,./nofire/train/nofire_8645.jpg,1,,
./nofire/train/nofire_1429.jpg,./nofire/train/nofire_1429.jpg,1,,
./nofire/train/nofire_4533.jpg,./nofire/train/nofire_4533.jpg,1,,
./nofire/train/nofire_9718.jpg,./nofire/train/nofire_9718.jpg,1,,
./nofire/train/nofire_5822.jpg,./nofire/train/nofire_5822.jpg,1,,
./nofire/train/nofire_7718.jpg,./nofire/train/nofire_7718.jpg,1,,
./nofire/train/nofire_8551.jpg,./nofire/train/nofire_8551.jpg,1,,
./nofire/train/nofire_3440.jpg,./nofire/train/nofire_3440.jpg,1,,
./nofire/train/nofire_2403.jpg,./nofire/train/nofire_2403.jpg,1,,
./nofire/train/nofire_3995.jpg,./nofire/train/nofire_3995.jpg,1,,
./nofire/train/nofire_8336.jpg,./nofire/train/nofire_8336.jpg,1,,
./nofire/train/nofire_2281.jpg,./nofire/train/nofire_2281.jpg,1,,
./nofire/train/nofire_3905.jpg,./nofire/train/nofire_3905.jpg,1,,
./nofire/train/nofire_3919.jpg,./nofire/train/nofire_3919.jpg,1,,
./nofire/train/nofire_6864.jpg,./nofire/train/nofire_6864.jpg,1,,
./nofire/train/nofire_3445.jpg,./nofire/train/nofire_3445.jpg,1,,
./nofire/train/nofire_4746.jpg,./nofire/train/nofire_4746.jpg,1,,
./nofire/train/nofire_4515.jpg,./nofire/train/nofire_4515.jpg,1,,
./nofire/train/nofire_9738.jpg,./nofire/train/nofire_9738.jpg,1,,
./nofire/train/nofire_8017.jpg,./nofire/train/nofire_8017.jpg,1,,
./nofire/train/nofire_3247.jpg,./nofire/train/nofire_3247.jpg,1,,
./nofire/train/nofire_4678.jpg,./nofire/train/nofire_4678.jpg,1,,
./nofire/train/nofire_3970.jpg,./nofire/train/nofire_3970.jpg,1,,
./nofire/train/nofire_5621.jpg,./nofire/train/nofire_5621.jpg,1,,
./nofire/train/nofire_9172.jpg,./nofire/train/nofire_9172.jpg,1,,
./nofire/train/nofire_8158.jpg,./nofire/train/nofire_8158.jpg,1,,
./nofire/train/nofire_2912.jpg,./nofire/train/nofire_2912.jpg,1,,
./nofire/train/nofire_2315.jpg,./nofire/train/nofire_2315.jpg,1,,
./nofire/train/nofire_2978.jpg,./nofire/train/nofire_2978.jpg,1,,
./nofire/train/nofire_4166.jpg,./nofire/train/nofire_4166.jpg,1,,
